date,game_pk,away_score,away_team,home_team,home_score,win_team,lose_team,win_score,lose_score,first_scorer
2024-08-21,746110,4,Seattle Mariners,Los Angeles Dodgers,8,Los Angeles Dodgers,Seattle Mariners,8,4,Seattle Mariners
2024-08-22,744815,3,Colorado Rockies,Washington Nationals,8,Washington Nationals,Colorado Rockies,8,3,Washington Nationals
2024-08-22,745705,0,Cleveland Guardians,New York Yankees,6,New York Yankees,Cleveland Guardians,6,0,New York Yankees
2024-08-22,745137,0,Milwaukee Brewers,St. Louis Cardinals,3,St. Louis Cardinals,Milwaukee Brewers,3,0,St. Louis Cardinals
2024-08-22,746836,2,Detroit Tigers,Chicago Cubs,10,Chicago Cubs,Detroit Tigers,10,2,Chicago Cubs
2024-08-22,745623,1,Tampa Bay Rays,Oakland Athletics,3,Oakland Athletics,Tampa Bay Rays,3,1,Oakland Athletics
2024-08-22,745465,0,Cincinnati Reds,Pittsburgh Pirates,7,Pittsburgh Pirates,Cincinnati Reds,7,0,Pittsburgh Pirates
2024-08-22,744894,3,Los Angeles Angels,Toronto Blue Jays,5,Toronto Blue Jays,Los Angeles Angels,5,3,Toronto Blue Jays
2024-08-22,746998,6,Houston Astros,Baltimore Orioles,0,Houston Astros,Baltimore Orioles,6,0,Houston Astros
2024-08-22,747082,2,Philadelphia Phillies,Atlanta Braves,3,Atlanta Braves,Philadelphia Phillies,3,2,Philadelphia Phillies
2024-08-22,745379,8,New York Mets,San Diego Padres,3,New York Mets,San Diego Padres,8,3,New York Mets
2024-08-23,745460,5,Cincinnati Reds,Pittsburgh Pirates,6,Pittsburgh Pirates,Cincinnati Reds,6,5,Cincinnati Reds
2024-08-23,746995,5,Houston Astros,Baltimore Orioles,7,Baltimore Orioles,Houston Astros,7,5,Baltimore Orioles
2024-08-23,745702,0,Colorado Rockies,New York Yankees,3,New York Yankees,Colorado Rockies,3,0,New York Yankees
2024-08-23,744889,4,Los Angeles Angels,Toronto Blue Jays,5,Toronto Blue Jays,Los Angeles Angels,5,4,Los Angeles Angels
2024-08-23,746920,12,Arizona Diamondbacks,Boston Red Sox,2,Arizona Diamondbacks,Boston Red Sox,12,2,Arizona Diamondbacks
2024-08-23,746597,5,Texas Rangers,Cleveland Guardians,3,Texas Rangers,Cleveland Guardians,5,3,Texas Rangers
2024-08-23,746024,6,Chicago Cubs,Miami Marlins,3,Chicago Cubs,Miami Marlins,6,3,Miami Marlins
2024-08-23,747080,2,Washington Nationals,Atlanta Braves,3,Atlanta Braves,Washington Nationals,3,2,Atlanta Braves
2024-08-23,745870,6,St. Louis Cardinals,Minnesota Twins,1,St. Louis Cardinals,Minnesota Twins,6,1,Minnesota Twins
2024-08-23,746268,4,Philadelphia Phillies,Kansas City Royals,7,Kansas City Royals,Philadelphia Phillies,7,4,Kansas City Royals
2024-08-23,746758,5,Detroit Tigers,Chicago White Sox,2,Detroit Tigers,Chicago White Sox,5,2,Detroit Tigers
2024-08-23,745378,0,New York Mets,San Diego Padres,7,San Diego Padres,New York Mets,7,0,San Diego Padres
2024-08-23,745625,11,Milwaukee Brewers,Oakland Athletics,3,Milwaukee Brewers,Oakland Athletics,11,3,Oakland Athletics
2024-08-23,745217,5,San Francisco Giants,Seattle Mariners,6,Seattle Mariners,San Francisco Giants,6,5,San Francisco Giants
2024-08-23,746111,3,Tampa Bay Rays,Los Angeles Dodgers,7,Los Angeles Dodgers,Tampa Bay Rays,7,3,Tampa Bay Rays
2024-08-24,745703,9,Colorado Rockies,New York Yankees,2,Colorado Rockies,New York Yankees,9,2,Colorado Rockies
2024-08-24,744890,1,Los Angeles Angels,Toronto Blue Jays,3,Toronto Blue Jays,Los Angeles Angels,3,1,Toronto Blue Jays
2024-08-24,746996,2,Houston Astros,Baltimore Orioles,3,Baltimore Orioles,Houston Astros,3,2,Houston Astros
2024-08-24,745617,9,Milwaukee Brewers,Oakland Athletics,5,Milwaukee Brewers,Oakland Athletics,9,5,Oakland Athletics
2024-08-24,746917,4,Arizona Diamondbacks,Boston Red Sox,1,Arizona Diamondbacks,Boston Red Sox,4,1,Arizona Diamondbacks
2024-08-24,745218,4,San Francisco Giants,Seattle Mariners,3,San Francisco Giants,Seattle Mariners,4,3,San Francisco Giants
2024-08-24,746022,14,Chicago Cubs,Miami Marlins,2,Chicago Cubs,Miami Marlins,14,2,Chicago Cubs
2024-08-24,745457,10,Cincinnati Reds,Pittsburgh Pirates,2,Cincinnati Reds,Pittsburgh Pirates,10,2,Cincinnati Reds
2024-08-24,746599,5,Texas Rangers,Cleveland Guardians,13,Cleveland Guardians,Texas Rangers,13,5,Texas Rangers
2024-08-24,745868,0,St. Louis Cardinals,Minnesota Twins,6,Minnesota Twins,St. Louis Cardinals,6,0,Minnesota Twins
2024-08-24,746271,11,Philadelphia Phillies,Kansas City Royals,2,Philadelphia Phillies,Kansas City Royals,11,2,Philadelphia Phillies
2024-08-24,746756,13,Detroit Tigers,Chicago White Sox,4,Detroit Tigers,Chicago White Sox,13,4,Detroit Tigers
2024-08-24,747077,2,Washington Nationals,Atlanta Braves,4,Atlanta Braves,Washington Nationals,4,2,Washington Nationals
2024-08-24,745377,7,New York Mets,San Diego Padres,1,New York Mets,San Diego Padres,7,1,New York Mets
2024-08-24,746108,9,Tampa Bay Rays,Los Angeles Dodgers,8,Tampa Bay Rays,Los Angeles Dodgers,9,8,Tampa Bay Rays
2024-08-25,747078,5,Washington Nationals,Atlanta Braves,1,Washington Nationals,Atlanta Braves,5,1,Washington Nationals
2024-08-25,746918,7,Arizona Diamondbacks,Boston Red Sox,5,Arizona Diamondbacks,Boston Red Sox,7,5,Boston Red Sox
2024-08-25,745459,3,Cincinnati Reds,Pittsburgh Pirates,4,Pittsburgh Pirates,Cincinnati Reds,4,3,Pittsburgh Pirates
2024-08-25,745706,3,Colorado Rockies,New York Yankees,10,New York Yankees,Colorado Rockies,10,3,Colorado Rockies
2024-08-25,744892,2,Los Angeles Angels,Toronto Blue Jays,8,Toronto Blue Jays,Los Angeles Angels,8,2,Toronto Blue Jays
2024-08-25,746595,2,Texas Rangers,Cleveland Guardians,4,Cleveland Guardians,Texas Rangers,4,2,Cleveland Guardians
2024-08-25,746023,2,Chicago Cubs,Miami Marlins,7,Miami Marlins,Chicago Cubs,7,2,Miami Marlins
2024-08-25,745863,3,St. Louis Cardinals,Minnesota Twins,2,St. Louis Cardinals,Minnesota Twins,3,2,Minnesota Twins
2024-08-25,746263,11,Philadelphia Phillies,Kansas City Royals,3,Philadelphia Phillies,Kansas City Royals,11,3,Philadelphia Phillies
2024-08-25,746754,9,Detroit Tigers,Chicago White Sox,4,Detroit Tigers,Chicago White Sox,9,4,Chicago White Sox
2024-08-25,745618,3,Milwaukee Brewers,Oakland Athletics,4,Oakland Athletics,Milwaukee Brewers,4,3,Milwaukee Brewers
2024-08-25,745376,2,New York Mets,San Diego Padres,3,San Diego Padres,New York Mets,3,2,New York Mets
2024-08-25,745212,3,San Francisco Giants,Seattle Mariners,4,Seattle Mariners,San Francisco Giants,4,3,San Francisco Giants
2024-08-25,746106,1,Tampa Bay Rays,Los Angeles Dodgers,3,Los Angeles Dodgers,Tampa Bay Rays,3,1,Los Angeles Dodgers
2024-08-25,746994,6,Houston Astros,Baltimore Orioles,3,Houston Astros,Baltimore Orioles,6,3,Houston Astros
2024-08-26,746628,4,Kansas City Royals,Cleveland Guardians,3,Kansas City Royals,Cleveland Guardians,4,3,Cleveland Guardians
2024-08-26,746596,9,Kansas City Royals,Cleveland Guardians,4,Kansas City Royals,Cleveland Guardians,9,4,Cleveland Guardians
2024-08-26,746942,4,Toronto Blue Jays,Boston Red Sox,1,Toronto Blue Jays,Boston Red Sox,4,1,Toronto Blue Jays
2024-08-26,745458,18,Chicago Cubs,Pittsburgh Pirates,8,Chicago Cubs,Pittsburgh Pirates,18,8,Chicago Cubs
2024-08-26,745538,2,Houston Astros,Philadelphia Phillies,3,Philadelphia Phillies,Houston Astros,3,2,Houston Astros
2024-08-26,744813,5,New York Yankees,Washington Nationals,2,New York Yankees,Washington Nationals,5,2,New York Yankees
2024-08-26,746915,7,Toronto Blue Jays,Boston Red Sox,3,Toronto Blue Jays,Boston Red Sox,7,3,Boston Red Sox
2024-08-26,745865,10,Atlanta Braves,Minnesota Twins,6,Atlanta Braves,Minnesota Twins,10,6,Atlanta Braves
2024-08-26,745133,7,San Diego Padres,St. Louis Cardinals,4,San Diego Padres,St. Louis Cardinals,7,4,San Diego Padres
2024-08-26,746753,6,Detroit Tigers,Chicago White Sox,3,Detroit Tigers,Chicago White Sox,6,3,Chicago White Sox
2024-08-26,746513,2,Miami Marlins,Colorado Rockies,3,Colorado Rockies,Miami Marlins,3,2,Miami Marlins
2024-08-26,745215,1,Tampa Bay Rays,Seattle Mariners,5,Seattle Mariners,Tampa Bay Rays,5,1,Tampa Bay Rays
2024-08-27,746429,2,Los Angeles Angels,Detroit Tigers,6,Detroit Tigers,Los Angeles Angels,6,2,Los Angeles Angels
2024-08-27,746594,6,Kansas City Royals,Cleveland Guardians,1,Kansas City Royals,Cleveland Guardians,6,1,Kansas City Royals
2024-08-27,746671,5,Oakland Athletics,Cincinnati Reds,4,Oakland Athletics,Cincinnati Reds,5,4,Cincinnati Reds
2024-08-27,745461,9,Chicago Cubs,Pittsburgh Pirates,5,Chicago Cubs,Pittsburgh Pirates,9,5,Pittsburgh Pirates
2024-08-27,745540,0,Houston Astros,Philadelphia Phillies,5,Philadelphia Phillies,Houston Astros,5,0,Philadelphia Phillies
2024-08-27,744811,2,New York Yankees,Washington Nationals,4,Washington Nationals,New York Yankees,4,2,Washington Nationals
2024-08-27,746916,3,Toronto Blue Jays,Boston Red Sox,6,Boston Red Sox,Toronto Blue Jays,6,3,Boston Red Sox
2024-08-27,745864,8,Atlanta Braves,Minnesota Twins,6,Atlanta Braves,Minnesota Twins,8,6,Atlanta Braves
2024-08-27,745132,7,San Diego Padres,St. Louis Cardinals,5,San Diego Padres,St. Louis Cardinals,7,5,St. Louis Cardinals
2024-08-27,745946,5,San Francisco Giants,Milwaukee Brewers,4,San Francisco Giants,Milwaukee Brewers,5,4,San Francisco Giants
2024-08-27,746510,9,Miami Marlins,Colorado Rockies,8,Miami Marlins,Colorado Rockies,9,8,Colorado Rockies
2024-08-27,747162,8,New York Mets,Arizona Diamondbacks,3,New York Mets,Arizona Diamondbacks,8,3,New York Mets
2024-08-27,745213,3,Tampa Bay Rays,Seattle Mariners,2,Tampa Bay Rays,Seattle Mariners,3,2,Seattle Mariners
2024-08-27,746105,3,Baltimore Orioles,Los Angeles Dodgers,2,Baltimore Orioles,Los Angeles Dodgers,3,2,Baltimore Orioles
2024-08-27,746755,3,Texas Rangers,Chicago White Sox,1,Texas Rangers,Chicago White Sox,3,1,Texas Rangers
2024-08-28,745452,14,Chicago Cubs,Pittsburgh Pirates,10,Chicago Cubs,Pittsburgh Pirates,14,10,Chicago Cubs
2024-08-28,746589,5,Kansas City Royals,Cleveland Guardians,7,Cleveland Guardians,Kansas City Royals,7,5,Kansas City Royals
2024-08-28,745541,10,Houston Astros,Philadelphia Phillies,0,Houston Astros,Philadelphia Phillies,10,0,Houston Astros
2024-08-28,745211,2,Tampa Bay Rays,Seattle Mariners,6,Seattle Mariners,Tampa Bay Rays,6,2,Tampa Bay Rays
2024-08-28,746755,3,Texas Rangers,Chicago White Sox,1,Texas Rangers,Chicago White Sox,3,1,Texas Rangers
2024-08-28,746430,2,Los Angeles Angels,Detroit Tigers,3,Detroit Tigers,Los Angeles Angels,3,2,Detroit Tigers
2024-08-28,746672,9,Oakland Athletics,Cincinnati Reds,6,Oakland Athletics,Cincinnati Reds,9,6,Oakland Athletics
2024-08-28,744809,2,New York Yankees,Washington Nationals,5,Washington Nationals,New York Yankees,5,2,Washington Nationals
2024-08-28,746913,0,Toronto Blue Jays,Boston Red Sox,3,Boston Red Sox,Toronto Blue Jays,3,0,Boston Red Sox
2024-08-28,745866,5,Atlanta Braves,Minnesota Twins,1,Atlanta Braves,Minnesota Twins,5,1,Atlanta Braves
2024-08-28,745134,3,San Diego Padres,St. Louis Cardinals,4,St. Louis Cardinals,San Diego Padres,4,3,San Diego Padres
2024-08-28,746752,4,Texas Rangers,Chicago White Sox,3,Texas Rangers,Chicago White Sox,4,3,Chicago White Sox
2024-08-28,745943,3,San Francisco Giants,Milwaukee Brewers,5,Milwaukee Brewers,San Francisco Giants,5,3,Milwaukee Brewers
2024-08-28,746512,2,Miami Marlins,Colorado Rockies,8,Colorado Rockies,Miami Marlins,8,2,Miami Marlins
2024-08-28,747161,5,New York Mets,Arizona Diamondbacks,8,Arizona Diamondbacks,New York Mets,8,5,Arizona Diamondbacks
2024-08-28,746103,4,Baltimore Orioles,Los Angeles Dodgers,6,Los Angeles Dodgers,Baltimore Orioles,6,4,Los Angeles Dodgers
2024-08-29,746432,3,Los Angeles Angels,Detroit Tigers,0,Los Angeles Angels,Detroit Tigers,3,0,Los Angeles Angels
2024-08-29,746748,2,Texas Rangers,Chicago White Sox,1,Texas Rangers,Chicago White Sox,2,1,Texas Rangers
2024-08-29,745945,0,San Francisco Giants,Milwaukee Brewers,6,Milwaukee Brewers,San Francisco Giants,6,0,Milwaukee Brewers
2024-08-29,745135,1,San Diego Padres,St. Louis Cardinals,4,St. Louis Cardinals,San Diego Padres,4,1,St. Louis Cardinals
2024-08-29,746514,12,Miami Marlins,Colorado Rockies,8,Miami Marlins,Colorado Rockies,12,8,Miami Marlins
2024-08-29,747159,3,New York Mets,Arizona Diamondbacks,2,New York Mets,Arizona Diamondbacks,3,2,New York Mets
2024-08-29,746670,9,Oakland Athletics,Cincinnati Reds,10,Cincinnati Reds,Oakland Athletics,10,9,Oakland Athletics
2024-08-29,745531,4,Atlanta Braves,Philadelphia Phillies,5,Philadelphia Phillies,Atlanta Braves,5,4,Atlanta Braves
2024-08-29,746914,2,Toronto Blue Jays,Boston Red Sox,0,Toronto Blue Jays,Boston Red Sox,2,0,Toronto Blue Jays
2024-08-29,746352,3,Kansas City Royals,Houston Astros,6,Houston Astros,Kansas City Royals,6,3,Houston Astros
2024-08-29,746102,3,Baltimore Orioles,Los Angeles Dodgers,6,Los Angeles Dodgers,Baltimore Orioles,6,3,Los Angeles Dodgers
2024-08-30,746730,5,Milwaukee Brewers,Cincinnati Reds,4,Milwaukee Brewers,Cincinnati Reds,5,4,Cincinnati Reds
2024-08-30,746665,14,Milwaukee Brewers,Cincinnati Reds,0,Milwaukee Brewers,Cincinnati Reds,14,0,Milwaukee Brewers
2024-08-30,746433,7,Boston Red Sox,Detroit Tigers,5,Boston Red Sox,Detroit Tigers,7,5,Boston Red Sox
2024-08-30,745533,7,Atlanta Braves,Philadelphia Phillies,2,Atlanta Braves,Philadelphia Phillies,7,2,Atlanta Braves
2024-08-30,744810,7,Chicago Cubs,Washington Nationals,6,Chicago Cubs,Washington Nationals,7,6,Washington Nationals
2024-08-30,745052,13,San Diego Padres,Tampa Bay Rays,5,San Diego Padres,Tampa Bay Rays,13,5,San Diego Padres
2024-08-30,745700,3,St. Louis Cardinals,New York Yankees,6,New York Yankees,St. Louis Cardinals,6,3,New York Yankees
2024-08-30,746593,8,Pittsburgh Pirates,Cleveland Guardians,10,Cleveland Guardians,Pittsburgh Pirates,10,8,Cleveland Guardians
2024-08-30,744969,9,Oakland Athletics,Texas Rangers,2,Oakland Athletics,Texas Rangers,9,2,Oakland Athletics
2024-08-30,746353,2,Kansas City Royals,Houston Astros,3,Houston Astros,Kansas City Royals,3,2,Houston Astros
2024-08-30,745862,0,Toronto Blue Jays,Minnesota Twins,2,Minnesota Twins,Toronto Blue Jays,2,0,Minnesota Twins
2024-08-30,746749,5,New York Mets,Chicago White Sox,1,New York Mets,Chicago White Sox,5,1,Chicago White Sox
2024-08-30,746511,5,Baltimore Orioles,Colorado Rockies,3,Baltimore Orioles,Colorado Rockies,5,3,Baltimore Orioles
2024-08-30,746184,9,Seattle Mariners,Los Angeles Angels,5,Seattle Mariners,Los Angeles Angels,9,5,Seattle Mariners
2024-08-30,747156,10,Los Angeles Dodgers,Arizona Diamondbacks,9,Los Angeles Dodgers,Arizona Diamondbacks,10,9,Los Angeles Dodgers
2024-08-30,745299,1,Miami Marlins,San Francisco Giants,3,San Francisco Giants,Miami Marlins,3,1,Miami Marlins
2024-08-31,745699,6,St. Louis Cardinals,New York Yankees,5,St. Louis Cardinals,New York Yankees,6,5,New York Yankees
2024-08-31,744808,5,Chicago Cubs,Washington Nationals,3,Chicago Cubs,Washington Nationals,5,3,Washington Nationals
2024-08-31,745050,4,San Diego Padres,Tampa Bay Rays,11,Tampa Bay Rays,San Diego Padres,11,4,San Diego Padres
2024-08-31,746424,1,Boston Red Sox,Detroit Tigers,2,Detroit Tigers,Boston Red Sox,2,1,Boston Red Sox
2024-08-31,746590,3,Pittsburgh Pirates,Cleveland Guardians,0,Pittsburgh Pirates,Cleveland Guardians,3,0,Pittsburgh Pirates
2024-08-31,744971,2,Oakland Athletics,Texas Rangers,3,Texas Rangers,Oakland Athletics,3,2,Texas Rangers
2024-08-31,746348,2,Kansas City Royals,Houston Astros,5,Houston Astros,Kansas City Royals,5,2,Houston Astros
2024-08-31,745859,15,Toronto Blue Jays,Minnesota Twins,0,Toronto Blue Jays,Minnesota Twins,15,0,Toronto Blue Jays
2024-08-31,746751,5,New York Mets,Chicago White Sox,3,New York Mets,Chicago White Sox,5,3,New York Mets
2024-08-31,745532,0,Atlanta Braves,Philadelphia Phillies,3,Philadelphia Phillies,Atlanta Braves,3,0,Philadelphia Phillies
2024-08-31,746667,5,Milwaukee Brewers,Cincinnati Reds,4,Milwaukee Brewers,Cincinnati Reds,5,4,Milwaukee Brewers
2024-08-31,746507,5,Baltimore Orioles,Colorado Rockies,7,Colorado Rockies,Baltimore Orioles,7,5,Colorado Rockies
2024-08-31,747158,8,Los Angeles Dodgers,Arizona Diamondbacks,6,Los Angeles Dodgers,Arizona Diamondbacks,8,6,Los Angeles Dodgers
2024-08-31,745296,4,Miami Marlins,San Francisco Giants,3,Miami Marlins,San Francisco Giants,4,3,Miami Marlins
2024-08-31,746182,4,Seattle Mariners,Los Angeles Angels,5,Los Angeles Angels,Seattle Mariners,5,4,Seattle Mariners
2024-09-01,746669,3,Milwaukee Brewers,Cincinnati Reds,4,Cincinnati Reds,Milwaukee Brewers,4,3,Cincinnati Reds
2024-09-01,744806,14,Chicago Cubs,Washington Nationals,1,Chicago Cubs,Washington Nationals,14,1,Washington Nationals
2024-09-01,745701,14,St. Louis Cardinals,New York Yankees,7,St. Louis Cardinals,New York Yankees,14,7,St. Louis Cardinals
2024-09-01,746426,1,Boston Red Sox,Detroit Tigers,4,Detroit Tigers,Boston Red Sox,4,1,Boston Red Sox
2024-09-01,746592,1,Pittsburgh Pirates,Cleveland Guardians,6,Cleveland Guardians,Pittsburgh Pirates,6,1,Cleveland Guardians
2024-09-01,745048,4,San Diego Padres,Tampa Bay Rays,3,San Diego Padres,Tampa Bay Rays,4,3,San Diego Padres
2024-09-01,746347,2,Kansas City Royals,Houston Astros,7,Houston Astros,Kansas City Royals,7,2,Houston Astros
2024-09-01,745861,3,Toronto Blue Jays,Minnesota Twins,4,Minnesota Twins,Toronto Blue Jays,4,3,Toronto Blue Jays
2024-09-01,746750,2,New York Mets,Chicago White Sox,0,New York Mets,Chicago White Sox,2,0,New York Mets
2024-09-01,744970,4,Oakland Athletics,Texas Rangers,6,Texas Rangers,Oakland Athletics,6,4,Texas Rangers
2024-09-01,746505,6,Baltimore Orioles,Colorado Rockies,1,Baltimore Orioles,Colorado Rockies,6,1,Baltimore Orioles
2024-09-01,745292,7,Miami Marlins,San Francisco Giants,5,Miami Marlins,San Francisco Giants,7,5,San Francisco Giants
2024-09-01,746183,2,Seattle Mariners,Los Angeles Angels,3,Los Angeles Angels,Seattle Mariners,3,2,Los Angeles Angels
2024-09-01,747157,3,Los Angeles Dodgers,Arizona Diamondbacks,14,Arizona Diamondbacks,Los Angeles Dodgers,14,3,Arizona Diamondbacks
2024-09-01,745536,2,Atlanta Braves,Philadelphia Phillies,3,Philadelphia Phillies,Atlanta Braves,3,2,Atlanta Braves
2024-09-02,745947,3,St. Louis Cardinals,Milwaukee Brewers,9,Milwaukee Brewers,St. Louis Cardinals,9,3,Milwaukee Brewers
2024-09-02,746992,3,Chicago White Sox,Baltimore Orioles,13,Baltimore Orioles,Chicago White Sox,13,3,Chicago White Sox
2024-09-02,746668,3,Houston Astros,Cincinnati Reds,5,Cincinnati Reds,Houston Astros,5,3,Cincinnati Reds
2024-09-02,746265,4,Cleveland Guardians,Kansas City Royals,2,Cleveland Guardians,Kansas City Royals,4,2,Kansas City Royals
2024-09-02,747155,11,Los Angeles Dodgers,Arizona Diamondbacks,6,Los Angeles Dodgers,Arizona Diamondbacks,11,6,Los Angeles Dodgers
2024-09-02,745373,0,Detroit Tigers,San Diego Padres,3,San Diego Padres,Detroit Tigers,3,0,San Diego Padres
2024-09-02,745046,5,Minnesota Twins,Tampa Bay Rays,4,Minnesota Twins,Tampa Bay Rays,5,4,Minnesota Twins
2024-09-02,745619,4,Seattle Mariners,Oakland Athletics,5,Oakland Athletics,Seattle Mariners,5,4,Seattle Mariners
2024-09-02,745779,1,Boston Red Sox,New York Mets,4,New York Mets,Boston Red Sox,4,1,New York Mets
2024-09-02,746833,5,Pittsburgh Pirates,Chicago Cubs,3,Pittsburgh Pirates,Chicago Cubs,5,3,Chicago Cubs
2024-09-02,744972,8,New York Yankees,Texas Rangers,4,New York Yankees,Texas Rangers,8,4,New York Yankees
2024-09-03,746991,0,Chicago White Sox,Baltimore Orioles,9,Baltimore Orioles,Chicago White Sox,9,0,Baltimore Orioles
2024-09-03,746020,6,Washington Nationals,Miami Marlins,2,Washington Nationals,Miami Marlins,6,2,Washington Nationals
2024-09-03,745047,1,Minnesota Twins,Tampa Bay Rays,2,Tampa Bay Rays,Minnesota Twins,2,1,Minnesota Twins
2024-09-03,744891,10,Philadelphia Phillies,Toronto Blue Jays,9,Philadelphia Phillies,Toronto Blue Jays,10,9,Philadelphia Phillies
2024-09-03,745778,2,Boston Red Sox,New York Mets,7,New York Mets,Boston Red Sox,7,2,New York Mets
2024-09-03,747079,0,Colorado Rockies,Atlanta Braves,3,Atlanta Braves,Colorado Rockies,3,0,Atlanta Braves
2024-09-03,746264,7,Cleveland Guardians,Kansas City Royals,1,Cleveland Guardians,Kansas City Royals,7,1,Cleveland Guardians
2024-09-03,746834,5,Pittsburgh Pirates,Chicago Cubs,0,Pittsburgh Pirates,Chicago Cubs,5,0,Pittsburgh Pirates
2024-09-03,745944,7,St. Louis Cardinals,Milwaukee Brewers,4,St. Louis Cardinals,Milwaukee Brewers,7,4,St. Louis Cardinals
2024-09-03,744968,4,New York Yankees,Texas Rangers,7,Texas Rangers,New York Yankees,7,4,Texas Rangers
2024-09-03,746185,6,Los Angeles Dodgers,Los Angeles Angels,2,Los Angeles Dodgers,Los Angeles Angels,6,2,Los Angeles Angels
2024-09-03,745615,2,Seattle Mariners,Oakland Athletics,3,Oakland Athletics,Seattle Mariners,3,2,Seattle Mariners
2024-09-03,745293,8,Arizona Diamondbacks,San Francisco Giants,7,Arizona Diamondbacks,San Francisco Giants,8,7,Arizona Diamondbacks
2024-09-04,744887,4,Philadelphia Phillies,Toronto Blue Jays,2,Philadelphia Phillies,Toronto Blue Jays,4,2,Philadelphia Phillies
2024-09-04,746990,8,Chicago White Sox,Baltimore Orioles,1,Chicago White Sox,Baltimore Orioles,8,1,Chicago White Sox
2024-09-04,746666,5,Houston Astros,Cincinnati Reds,12,Cincinnati Reds,Houston Astros,12,5,Cincinnati Reds
2024-09-04,746019,3,Washington Nationals,Miami Marlins,4,Miami Marlins,Washington Nationals,4,3,Miami Marlins
